HNRNPA2B1	ENSG00000122566	3181	Homo sapiens
HOXA1	ENSG00000105991	3198	Homo sapiens
HOXA3	ENSG00000105997	3200	Homo sapiens
HOXA5	ENSG00000106004	3202	Homo sapiens
HOXA9	ENSG00000078399	3205	Homo sapiens
HOXA10	ENSG00000253293	3206	Homo sapiens
HOXA11	ENSG00000005073	3207	Homo sapiens
HOXA13	ENSG00000106031	3209	Homo sapiens
JAZF1	ENSG00000153814	221895	Homo sapiens
CREB5	ENSG00000146592	9586	Homo sapiens
CHN2	ENSG00000106069	1124	Homo sapiens
MTURN	ENSG00000180354	222166	Homo sapiens
ZNRF2	ENSG00000180233	223082	Homo sapiens
NEUROD6	ENSG00000164600	63974	Homo sapiens
KBTBD2	ENSG00000170852	25948	Homo sapiens
HERPUD2	ENSG00000122557	64224	Homo sapiens
SEPTIN7	ENSG00000122545	989	Homo sapiens
ANLN	ENSG00000011426	54443	Homo sapiens
ELMO1	ENSG00000155849	9844	Homo sapiens
STARD3NL	ENSG00000010270	83930	Homo sapiens
RALA	ENSG00000006451	5898	Homo sapiens
CDK13	ENSG00000065883	8621	Homo sapiens
INHBA	ENSG00000122641	3624	Homo sapiens
GLI3	ENSG00000106571	2737	Homo sapiens
HECW1	ENSG00000002746	23072	Homo sapiens
CCM2	ENSG00000136280	83605	Homo sapiens
ADCY1	ENSG00000164742	107	Homo sapiens
GRB10	ENSG00000106070	2887	Homo sapiens
COBL	ENSG00000106078	23242	Homo sapiens
VKORC1L1	ENSG00000196715	154807	Homo sapiens
KCTD7	ENSG00000243335	154881	Homo sapiens
TMEM248	ENSG00000106609	55069	Homo sapiens
AUTS2	ENSG00000158321	26053	Homo sapiens
CALN1	ENSG00000183166	83698	Homo sapiens
STX1A	ENSG00000106089	6804	Homo sapiens
LIMK1	ENSG00000106683	3984	Homo sapiens
GTF2I	ENSG00000263001	2969	Homo sapiens
PMS2P3	ENSG00000291092	5387	Homo sapiens
YWHAG	ENSG00000170027	7532	Homo sapiens
PTPN12	ENSG00000127947	5782	Homo sapiens
RSBN1L	ENSG00000187257	222194	Homo sapiens
PHTF2	ENSG00000006576	57157	Homo sapiens
MAGI2	ENSG00000187391	9863	Homo sapiens
HGF	ENSG00000019991	3082	Homo sapiens
CACNA2D1	ENSG00000153956	781	Homo sapiens
SEMA3A	ENSG00000075213	10371	Homo sapiens
GRM3	ENSG00000198822	2913	Homo sapiens
TMEM243	ENSG00000135185	79161	Homo sapiens
ADAM22	ENSG00000008277	53616	Homo sapiens
STEAP4	ENSG00000127954	79689	Homo sapiens
CDK14	ENSG00000058091	5218	Homo sapiens
FZD1	ENSG00000157240	8321	Homo sapiens
AKAP9	ENSG00000127914	10142	Homo sapiens
KRIT1	ENSG00000001631	889	Homo sapiens
CDK6	ENSG00000105810	1021	Homo sapiens
COL1A2	ENSG00000164692	1278	Homo sapiens
SGCE	ENSG00000127990	8910	Homo sapiens
DYNC1I1	ENSG00000158560	1780	Homo sapiens
DLX5	ENSG00000105880	1749	Homo sapiens
TAC1	ENSG00000006128	6863	Homo sapiens
LMTK2	ENSG00000164715	22853	Homo sapiens
ARPC1A	ENSG00000241685	10552	Homo sapiens
CASTOR3P	ENSG00000291122	352954	Homo sapiens
LRRC17	ENSG00000128606	10234	Homo sapiens
RELN	ENSG00000189056	5649	Homo sapiens
ORC5	ENSG00000164815	5001	Homo sapiens
LHFPL3	ENSG00000187416	375612	Homo sapiens
KMT2E	ENSG00000005483	55904	Homo sapiens
NAMPT	ENSG00000105835	10135	Homo sapiens
CCDC71L	ENSG00000253276	168455	Homo sapiens
PRKAR2B	ENSG00000005249	5577	Homo sapiens
HBP1	ENSG00000105856	26959	Homo sapiens
NRCAM	ENSG00000091129	4897	Homo sapiens
LRRN3	ENSG00000173114	54674	Homo sapiens
TMEM168	ENSG00000146802	64418	Homo sapiens
SAMTOR	ENSG00000164603	154743	Homo sapiens
GPR85	ENSG00000164604	54329	Homo sapiens
FOXP2	ENSG00000128573	93986	Homo sapiens
MDFIC	ENSG00000135272	29969	Homo sapiens
CAV1	ENSG00000105974	857	Homo sapiens
MET	ENSG00000105976	4233	Homo sapiens
CAPZA2	ENSG00000198898	830	Homo sapiens
CTTNBP2	ENSG00000077063	83992	Homo sapiens
KCND2	ENSG00000184408	3751	Homo sapiens
TSPAN12	ENSG00000106025	23554	Homo sapiens
ING3	ENSG00000071243	54556	Homo sapiens
CPED1	ENSG00000106034	79974	Homo sapiens
FAM3C	ENSG00000196937	10447	Homo sapiens
PTPRZ1	ENSG00000106278	5803	Homo sapiens
GPR37	ENSG00000170775	2861	Homo sapiens
GRM8	ENSG00000179603	2918	Homo sapiens
ZNF800	ENSG00000048405	168850	Homo sapiens
AHCYL2	ENSG00000158467	23382	Homo sapiens
UBE2H	ENSG00000186591	7328	Homo sapiens
PODXL	ENSG00000128567	5420	Homo sapiens
CALD1	ENSG00000122786	800	Homo sapiens
CNOT4	ENSG00000080802	4850	Homo sapiens
MTPN	ENSG00000105887	136319	Homo sapiens
HIPK2	ENSG00000064393	28996	Homo sapiens
MKRN1	ENSG00000133606	23608	Homo sapiens
CNTNAP2	ENSG00000174469	26047	Homo sapiens
CUL1	ENSG00000055130	8454	Homo sapiens
EZH2	ENSG00000106462	2146	Homo sapiens
ABCF2-H2BK1	ENSG00000285292	114483834	Homo sapiens
RHEB	ENSG00000106615	6009	Homo sapiens
PRKAG2	ENSG00000106617	51422	Homo sapiens
KMT2C	ENSG00000055609	58508	Homo sapiens
PAXIP1	ENSG00000157212	22976	Homo sapiens
INSIG1	ENSG00000186480	3638	Homo sapiens
EN2	ENSG00000164778	2020	Homo sapiens
DNAJB6	ENSG00000105993	10049	Homo sapiens
DLGAP2	ENSG00000198010	9228	Homo sapiens
CSMD1	ENSG00000183117	64478	Homo sapiens
ANGPT2	ENSG00000091879	285	Homo sapiens
AGPAT5	ENSG00000155189	55326	Homo sapiens
XKR6	ENSG00000171044	286046	Homo sapiens
LONRF1	ENSG00000154359	91694	Homo sapiens
DLC1	ENSG00000164741	10395	Homo sapiens
SGCZ	ENSG00000185053	137868	Homo sapiens
CNOT7	ENSG00000198791	29883	Homo sapiens
VPS37A	ENSG00000155975	137492	Homo sapiens
MTUS1	ENSG00000129422	57509	Homo sapiens
PSD3	ENSG00000156011	23362	Homo sapiens
CSGALNACT1	ENSG00000147408	55790	Homo sapiens
ATP6V1B2	ENSG00000147416	526	Homo sapiens
ENTPD4	ENSG00000197217	9583	Homo sapiens
STC1	ENSG00000159167	6781	Homo sapiens
NEFM	ENSG00000104722	4741	Homo sapiens
EBF2	ENSG00000221818	64641	Homo sapiens
PPP2R2A	ENSG00000221914	5520	Homo sapiens
BNIP3L	ENSG00000104765	665	Homo sapiens
DPYSL2	ENSG00000092964	1808	Homo sapiens
STMN4	ENSG00000015592	81551	Homo sapiens
ZNF395	ENSG00000186918	55893	Homo sapiens
EXTL3	ENSG00000012232	2137	Homo sapiens
HMBOX1	ENSG00000147421	79618	Homo sapiens
LEPROTL1	ENSG00000104660	23484	Homo sapiens
PPP2CB	ENSG00000104695	5516	Homo sapiens
UNC5D	ENSG00000156687	137970	Homo sapiens
ZNF703	ENSG00000183779	80139	Homo sapiens
PLPBP	ENSG00000147471	11212	Homo sapiens
ADGRA2	ENSG00000020181	25960	Homo sapiens
BAG4	ENSG00000156735	9530	Homo sapiens
FGFR1	ENSG00000077782	2260	Homo sapiens
TACC1	ENSG00000147526	6867	Homo sapiens
IDO2	ENSG00000188676	169355	Homo sapiens
TCIM	ENSG00000176907	56892	Homo sapiens
GOLGA7	ENSG00000147533	51125	Homo sapiens
ANK1	ENSG00000029534	286	Homo sapiens
KAT6A	ENSG00000083168	7994	Homo sapiens
VDAC3	ENSG00000078668	7419	Homo sapiens
SLC20A2	ENSG00000168575	6575	Homo sapiens
HOOK3	ENSG00000168172	84376	Homo sapiens
UBE2V2	ENSG00000169139	7336	Homo sapiens
SNAI2	ENSG00000019549	6591	Homo sapiens
ST18	ENSG00000147488	9705	Homo sapiens
RB1CC1	ENSG00000023287	9821	Homo sapiens
LYPLA1	ENSG00000120992	10434	Homo sapiens
PLAG1	ENSG00000181690	5324	Homo sapiens
BPNT2	ENSG00000104331	54928	Homo sapiens
FAM110B	ENSG00000169122	90362	Homo sapiens
NSMAF	ENSG00000035681	8439	Homo sapiens
TOX	ENSG00000198846	9760	Homo sapiens
RAB2A	ENSG00000104388	5862	Homo sapiens
CHD7	ENSG00000171316	55636	Homo sapiens
CLVS1	ENSG00000177182	157807	Homo sapiens
YTHDF3	ENSG00000185728	253943	Homo sapiens
STC2	ENSG00000113739	8614	Homo sapiens
BHLHE22	ENSG00000180828	27319	Homo sapiens
ARMC1	ENSG00000104442	55156	Homo sapiens
PDE7A	ENSG00000205268	5150	Homo sapiens
SGK3	ENSG00000104205	23678	Homo sapiens
ARFGEF1	ENSG00000066777	10565	Homo sapiens
SULF1	ENSG00000137573	23213	Homo sapiens
SLCO5A1	ENSG00000137571	81796	Homo sapiens
NCOA2	ENSG00000140396	10499	Homo sapiens
TRAM1	ENSG00000067167	23471	Homo sapiens
EYA1	ENSG00000104313	2138	Homo sapiens
KCNB2	ENSG00000182674	9312	Homo sapiens
RDH10	ENSG00000121039	157506	Homo sapiens
UBE2W	ENSG00000104343	55284	Homo sapiens
CRISPLD1	ENSG00000121005	83690	Homo sapiens
ZFHX4	ENSG00000091656	79776	Homo sapiens
PKIA	ENSG00000171033	5569	Homo sapiens
STMN2	ENSG00000104435	11075	Homo sapiens
TPD52	ENSG00000076554	7163	Homo sapiens
ZBTB10	ENSG00000205189	65986	Homo sapiens
SNX16	ENSG00000104497	64089	Homo sapiens
E2F5	ENSG00000133740	1875	Homo sapiens
CA2	ENSG00000104267	760	Homo sapiens
WWP1	ENSG00000123124	11059	Homo sapiens
MMP16	ENSG00000156103	4325	Homo sapiens
CALB1	ENSG00000104327	793	Homo sapiens
PIP4P2	ENSG00000155099	55529	Homo sapiens
SLC26A7	ENSG00000147606	115111	Homo sapiens
RUNX1T1	ENSG00000079102	862	Homo sapiens
VIRMA	ENSG00000164944	25962	Homo sapiens
ESRP1	ENSG00000104413	54845	Homo sapiens
TP53INP1	ENSG00000164938	94241	Homo sapiens
GDF6	ENSG00000156466	392255	Homo sapiens
SDC2	ENSG00000169439	6383	Homo sapiens
MTDH	ENSG00000147649	92140	Homo sapiens
STK3	ENSG00000104375	6788	Homo sapiens
RNF19A	ENSG00000034677	25897	Homo sapiens
YWHAZ	ENSG00000164924	7534	Homo sapiens
ZNF706	ENSG00000120963	51123	Homo sapiens
GRHL2	ENSG00000083307	79977	Homo sapiens
NCALD	ENSG00000104490	83988	Homo sapiens
UBR5	ENSG00000104517	51366	Homo sapiens
KLF10	ENSG00000155090	7071	Homo sapiens
AZIN1	ENSG00000155096	51582	Homo sapiens
RIMS2	ENSG00000176406	9699	Homo sapiens
LRP12	ENSG00000147650	29967	Homo sapiens
ZFPM2	ENSG00000169946	23414	Homo sapiens
OXR1	ENSG00000164830	55074	Homo sapiens
RSPO2	ENSG00000147655	340419	Homo sapiens
SYBU	ENSG00000147642	55638	Homo sapiens
CSMD3	ENSG00000164796	114788	Homo sapiens
TRPS1	ENSG00000104447	7227	Homo sapiens
RAD21	ENSG00000164754	5885	Homo sapiens
EXT1	ENSG00000182197	2131	Homo sapiens
HAS2	ENSG00000170961	3037	Homo sapiens
ZHX2	ENSG00000178764	22882	Homo sapiens
ZHX1	ENSG00000165156	11244	Homo sapiens
TMEM65	ENSG00000164983	157378	Homo sapiens
RNF139	ENSG00000170881	11236	Homo sapiens
MTSS1	ENSG00000170873	9788	Homo sapiens
TRIB1	ENSG00000173334	10221	Homo sapiens
LRATD2	ENSG00000168672	157638	Homo sapiens
MYC	ENSG00000136997	4609	Homo sapiens
CYRIB	ENSG00000153310	51571	Homo sapiens
ASAP1	ENSG00000153317	50807	Homo sapiens
PHF20L1	ENSG00000129292	51105	Homo sapiens
NDRG1	ENSG00000104419	10397	Homo sapiens
KHDRBS3	ENSG00000131773	10656	Homo sapiens
COL22A1	ENSG00000169436	169044	Homo sapiens
AGO2	ENSG00000123908	27161	Homo sapiens
PTK2	ENSG00000169398	5747	Homo sapiens
ZC3H3	ENSG00000014164	23144	Homo sapiens
KANK1	ENSG00000107104	23189	Homo sapiens
DMRT3	ENSG00000064218	58524	Homo sapiens
SMARCA2	ENSG00000080503	6595	Homo sapiens
VLDLR	ENSG00000147852	7436	Homo sapiens
RFX3	ENSG00000080298	5991	Homo sapiens
GLIS3	ENSG00000107249	169792	Homo sapiens
CDC37L1	ENSG00000106993	55664	Homo sapiens
UHRF2	ENSG00000147854	115426	Homo sapiens
PTPRD	ENSG00000153707	5789	Homo sapiens
LURAP1L	ENSG00000153714	286343	Homo sapiens
NFIB	ENSG00000147862	4781	Homo sapiens
ZDHHC21	ENSG00000175893	340481	Homo sapiens
BNC2	ENSG00000173068	54796	Homo sapiens
SH3GL2	ENSG00000107295	6456	Homo sapiens
MLLT3	ENSG00000171843	4300	Homo sapiens
C9ORF72	ENSG00000147894	203228	Homo sapiens
TOPORS	ENSG00000197579	10210	Homo sapiens
UBE2R2	ENSG00000107341	54926	Homo sapiens
UBAP2	ENSG00000137073	55833	Homo sapiens
GALT	ENSG00000213930	2592	Homo sapiens
DNAJB5	ENSG00000137094	25822	Homo sapiens
UNC13B	ENSG00000198722	10497	Homo sapiens
RECK	ENSG00000122707	8434	Homo sapiens
CLTA	ENSG00000122705	1211	Homo sapiens
RNF38	ENSG00000137075	152006	Homo sapiens
PIP5K1B	ENSG00000107242	8395	Homo sapiens
MAMDC2	ENSG00000165072	256691	Homo sapiens
KLF9	ENSG00000119138	687	Homo sapiens
CEMIP2	ENSG00000135048	23670	Homo sapiens
ZFAND5	ENSG00000107372	7763	Homo sapiens
RORB	ENSG00000198963	6096	Homo sapiens
GNAQ	ENSG00000156052	2776	Homo sapiens
TLE4	ENSG00000106829	7091	Homo sapiens
HNRNPK	ENSG00000165119	3190	Homo sapiens
NTRK2	ENSG00000148053	4915	Homo sapiens
NAA35	ENSG00000135040	60560	Homo sapiens
GAS1	ENSG00000180447	2619	Homo sapiens
DAPK1	ENSG00000196730	1612	Homo sapiens
SPIN1	ENSG00000106723	10927	Homo sapiens
SEMA4D	ENSG00000187764	10507	Homo sapiens
DIRAS2	ENSG00000165023	54769	Homo sapiens
AUH	ENSG00000148090	549	Homo sapiens
NFIL3	ENSG00000165030	4783	Homo sapiens
BICD2	ENSG00000185963	23299	Homo sapiens
FAM120A	ENSG00000048828	23196	Homo sapiens
PHF2	ENSG00000197724	5253	Homo sapiens
PTCH1	ENSG00000185920	5727	Homo sapiens
CDC14B	ENSG00000081377	8555	Homo sapiens
TDRD7	ENSG00000196116	23424	Homo sapiens
GABBR2	ENSG00000136928	9568	Homo sapiens
COL15A1	ENSG00000204291	1306	Homo sapiens
TGFBR1	ENSG00000106799	7046	Homo sapiens
SEC61B	ENSG00000106803	10952	Homo sapiens
NR4A3	ENSG00000119508	8013	Homo sapiens
TMEFF1	ENSG00000241697	8577	Homo sapiens
PLPPR1	ENSG00000148123	54886	Homo sapiens
ABCA1	ENSG00000165029	19	Homo sapiens
SLC44A1	ENSG00000070214	23446	Homo sapiens
ZNF462	ENSG00000148143	58499	Homo sapiens
RAD23B	ENSG00000119318	5887	Homo sapiens
KLF4	ENSG00000136826	9314	Homo sapiens
EPB41L4B	ENSG00000095203	54566	Homo sapiens
PTPN3	ENSG00000070159	5774	Homo sapiens
PALM2AKAP2	ENSG00000157654	445815	Homo sapiens
PTBP3	ENSG00000119314	9991	Homo sapiens
RGS3	ENSG00000138835	5998	Homo sapiens
PAPPA	ENSG00000182752	5069	Homo sapiens
ASTN2	ENSG00000148219	23245	Homo sapiens
BRINP1	ENSG00000078725	1620	Homo sapiens
FBXW2	ENSG00000119402	26190	Homo sapiens
RAB14	ENSG00000119396	51552	Homo sapiens
DAB2IP	ENSG00000136848	153090	Homo sapiens
LHX6	ENSG00000106852	26468	Homo sapiens
RABGAP1	ENSG00000011454	23637	Homo sapiens
STRBP	ENSG00000165209	55342	Homo sapiens
LHX2	ENSG00000106689	9355	Homo sapiens
NEK6	ENSG00000119408	10783	Homo sapiens
NR6A1	ENSG00000148200	2649	Homo sapiens
ARPC5L	ENSG00000136950	81873	Homo sapiens
GOLGA1	ENSG00000136935	2800	Homo sapiens
PPP6C	ENSG00000119414	5537	Homo sapiens
HSPA5	ENSG00000044574	3309	Homo sapiens
GAPVD1	ENSG00000165219	26130	Homo sapiens
PBX3	ENSG00000167081	5090	Homo sapiens
ANGPTL2	ENSG00000136859	23452	Homo sapiens
SLC25A25	ENSG00000148339	114789	Homo sapiens
TMSB4XP4	ENSG00000223551	7118	Homo sapiens
ZER1	ENSG00000160445	10444	Homo sapiens
TOR1B	ENSG00000136816	27348	Homo sapiens
PRDM12	ENSG00000130711	59335	Homo sapiens
FAM78A	ENSG00000126882	286336	Homo sapiens
TSC1	ENSG00000165699	7248	Homo sapiens
ADAMTS13	ENSG00000160323	11093	Homo sapiens
BRD3	ENSG00000169925	8019	Homo sapiens
RXRA	ENSG00000186350	6256	Homo sapiens
OLFM1	ENSG00000130558	10439	Homo sapiens
CAMSAP1	ENSG00000130559	157922	Homo sapiens
NACC2	ENSG00000148411	138151	Homo sapiens
QSOX2	ENSG00000165661	169714	Homo sapiens
NOTCH1	ENSG00000148400	4851	Homo sapiens
EDF1	ENSG00000107223	8721	Homo sapiens
EHMT1	ENSG00000181090	79813	Homo sapiens
SHROOM2	ENSG00000146950	357	Homo sapiens
ARHGAP6	ENSG00000047648	395	Homo sapiens
TMSB4X	ENSG00000205542	7114	Homo sapiens
GPM6B	ENSG00000046653	2824	Homo sapiens
TXLNG	ENSG00000086712	55787	Homo sapiens
RBBP7	ENSG00000102054	5931	Homo sapiens
NHS	ENSG00000188158	4810	Homo sapiens
RAI2	ENSG00000131831	10742	Homo sapiens
ADGRG2	ENSG00000173698	10149	Homo sapiens
SH3KBP1	ENSG00000147010	30011	Homo sapiens
BCLAF3	ENSG00000173681	256643	Homo sapiens
MAP7D2	ENSG00000184368	256714	Homo sapiens
EIF1AX	ENSG00000173674	1964	Homo sapiens
SAT1	ENSG00000130066	6303	Homo sapiens
ZFX	ENSG00000005889	7543	Homo sapiens
IL1RAPL1	ENSG00000169306	11141	Homo sapiens
TAB3	ENSG00000157625	257397	Homo sapiens
DMD	ENSG00000198947	1756	Homo sapiens
TMEM47	ENSG00000147027	83604	Homo sapiens
PRRG1	ENSG00000130962	5638	Homo sapiens
TSPAN7	ENSG00000156298	7102	Homo sapiens
BCOR	ENSG00000183337	54880	Homo sapiens
MED14	ENSG00000180182	9282	Homo sapiens
USP9X	ENSG00000124486	8239	Homo sapiens
FUNDC1	ENSG00000069509	139341	Homo sapiens
KDM6A	ENSG00000147050	7403	Homo sapiens
JADE3	ENSG00000102221	9767	Homo sapiens
CLCN5	ENSG00000171365	1184	Homo sapiens
UBQLN2	ENSG00000188021	29978	Homo sapiens
ZC4H2	ENSG00000126970	55906	Homo sapiens
NALF2	ENSG00000130054	27112	Homo sapiens
EDA	ENSG00000158813	1896	Homo sapiens
ZMYM3	ENSG00000147130	9203	Homo sapiens
OGT	ENSG00000147162	8473	Homo sapiens
FLJ44635		392490	Homo sapiens
ATRX	ENSG00000085224	546	Homo sapiens
MAGT1	ENSG00000102158	84061	Homo sapiens
BRWD3	ENSG00000165288	254065	Homo sapiens
RPS6KA6	ENSG00000072133	27330	Homo sapiens
PCDH11X	ENSG00000102290	27328	Homo sapiens
NAP1L3	ENSG00000186310	4675	Homo sapiens
HNRNPH2	ENSG00000126945	3188	Homo sapiens
RNF128	ENSG00000133135	79589	Homo sapiens
COL4A5	ENSG00000188153	1287	Homo sapiens
ACSL4	ENSG00000068366	2182	Homo sapiens
AMMECR1	ENSG00000101935	9949	Homo sapiens
DCX	ENSG00000077279	1641	Homo sapiens
HTR2C	ENSG00000147246	3358	Homo sapiens
WDR44	ENSG00000131725	54521	Homo sapiens
DOCK11	ENSG00000147251	139818	Homo sapiens
UBE2A	ENSG00000077721	7319	Homo sapiens
GRIA3	ENSG00000125675	2892	Homo sapiens
STAG2	ENSG00000101972	10735	Homo sapiens
TENM1	ENSG00000009694	10178	Homo sapiens
SMARCA1	ENSG00000102038	6594	Homo sapiens
BCORL1	ENSG00000085185	63035	Homo sapiens
RAP2C	ENSG00000123728	57826	Homo sapiens
MBNL3	ENSG00000076770	55796	Homo sapiens
GPC4	ENSG00000076716	2239	Homo sapiens
PHF6	ENSG00000156531	84295	Homo sapiens
MOSPD1	ENSG00000101928	56180	Homo sapiens
SLC9A6	ENSG00000198689	10479	Homo sapiens
ARHGEF6	ENSG00000129675	9459	Homo sapiens
ZIC3	ENSG00000156925	7547	Homo sapiens
FGF13	ENSG00000129682	2258	Homo sapiens
ATP11C	ENSG00000101974	286410	Homo sapiens
SLITRK2	ENSG00000185985	84631	Homo sapiens
FMR1	ENSG00000102081	2332	Homo sapiens
PCDH11Y	ENSG00000099715	83259	Homo sapiens
UTY	ENSG00000183878	7404	Homo sapiens
TMSB4Y	ENSG00000154620	9087	Homo sapiens
CYORF15B		84663	Homo sapiens
ZMYND11	ENSG00000015171	10771	Homo sapiens
DIP2C	ENSG00000151240	22982	Homo sapiens
WDR37	ENSG00000047056	22884	Homo sapiens
KLF6	ENSG00000067082	1316	Homo sapiens
NET1	ENSG00000173848	10276	Homo sapiens
GDI2	ENSG00000057608	2665	Homo sapiens
PFKFB3	ENSG00000170525	5209	Homo sapiens
GATA3	ENSG00000107485	2625	Homo sapiens
CELF2	ENSG00000048740	10659	Homo sapiens
UPF2	ENSG00000151461	26019	Homo sapiens
SEC61A2	ENSG00000065665	55176	Homo sapiens
CAMK1D	ENSG00000183049	57118	Homo sapiens
SEPHS1	ENSG00000086475	22929	Homo sapiens
FRMD4A	ENSG00000151474	55691	Homo sapiens
NMT2	ENSG00000152465	9397	Homo sapiens
VIM	ENSG00000026025	7431	Homo sapiens
STAM	ENSG00000136738	8027	Homo sapiens
CACNB2	ENSG00000165995	783	Homo sapiens
PLXDC2	ENSG00000120594	84898	Homo sapiens
NEBL	ENSG00000078114	10529	Homo sapiens
SKIDA1	ENSG00000180592	387640	Homo sapiens
MLLT10	ENSG00000078403	8028	Homo sapiens
BMI1	ENSG00000168283	648	Homo sapiens
PIP4K2A	ENSG00000150867	5305	Homo sapiens
KIAA1217	ENSG00000120549	56243	Homo sapiens
ARHGAP21	ENSG00000107863	57584	Homo sapiens
PDSS1	ENSG00000148459	23590	Homo sapiens
ACBD5	ENSG00000107897	91452	Homo sapiens
RAB18	ENSG00000099246	22931	Homo sapiens
MKX	ENSG00000150051	283078	Homo sapiens
WAC	ENSG00000095787	51322	Homo sapiens
BAMBI	ENSG00000095739	25805	Homo sapiens
SVIL	ENSG00000197321	6840	Homo sapiens
ZEB1	ENSG00000148516	6935	Homo sapiens
ARHGAP12	ENSG00000165322	94134	Homo sapiens
KIF5B	ENSG00000170759	3799	Homo sapiens
EPC1	ENSG00000120616	80314	Homo sapiens
ITGB1	ENSG00000150093	3688	Homo sapiens
NRP1	ENSG00000099250	8829	Homo sapiens
CUL2	ENSG00000108094	8453	Homo sapiens
CREM	ENSG00000095794	1390	Homo sapiens
CCNY	ENSG00000108100	219771	Homo sapiens
FZD8	ENSG00000177283	8325	Homo sapiens
RET	ENSG00000165731	5979	Homo sapiens
RASGEF1A	ENSG00000198915	221002	Homo sapiens
HNRNPF	ENSG00000169813	3185	Homo sapiens
CXCL12	ENSG00000107562	6387	Homo sapiens
MARCHF8	ENSG00000165406	220972	Homo sapiens
ZFAND4	ENSG00000172671	93550	Homo sapiens
SGMS1	ENSG00000198964	259230	Homo sapiens
PRKG1	ENSG00000185532	5592	Homo sapiens
UBE2D1	ENSG00000072401	7321	Homo sapiens
PHYHIPL	ENSG00000165443	84457	Homo sapiens
FAM13C	ENSG00000148541	220965	Homo sapiens
ANK3	ENSG00000151150	288	Homo sapiens
RHOBTB1	ENSG00000072422	9886	Homo sapiens
NRBF2	ENSG00000148572	29982	Homo sapiens
JMJD1C	ENSG00000171988	221037	Homo sapiens
LRRTM3	ENSG00000198739	347731	Homo sapiens
SIRT1	ENSG00000096717	23411	Homo sapiens
HNRNPH3	ENSG00000096746	3189	Homo sapiens
SLC25A16	ENSG00000122912	8034	Homo sapiens
TET1	ENSG00000138336	80312	Homo sapiens
VPS26A	ENSG00000122958	9559	Homo sapiens
HK1	ENSG00000156515	3098	Homo sapiens
DNAJB12	ENSG00000148719	54788	Homo sapiens
MCU	ENSG00000156026	90550	Homo sapiens
P4HA1	ENSG00000122884	5033	Homo sapiens
ANXA7	ENSG00000138279	310	Homo sapiens
PPP3CB	ENSG00000107758	5532	Homo sapiens
SEC24C	ENSG00000176986	9632	Homo sapiens
CAMK2G	ENSG00000148660	818	Homo sapiens
VCL	ENSG00000035403	7414	Homo sapiens
AP3M1	ENSG00000185009	26985	Homo sapiens
SAMD8	ENSG00000156671	142891	Homo sapiens
KCNMA1	ENSG00000156113	3778	Homo sapiens
DLG5	ENSG00000151208	9231	Homo sapiens
ZMIZ1	ENSG00000108175	57178	Homo sapiens
ZCCHC24	ENSG00000165424	219654	Homo sapiens
CCSER2	ENSG00000107771	54462	Homo sapiens
WAPL	ENSG00000062650	23063	Homo sapiens
BMPR1A	ENSG00000107779	657	Homo sapiens
GLUD1	ENSG00000148672	2746	Homo sapiens
PTEN	ENSG00000171862	5728	Homo sapiens
PANK1	ENSG00000152782	53354	Homo sapiens
PCGF5	ENSG00000180628	84333	Homo sapiens
HECTD2	ENSG00000165338	143279	Homo sapiens
TNKS2	ENSG00000107854	80351	Homo sapiens
BTAF1	ENSG00000095564	9044	Homo sapiens
CPEB3	ENSG00000107864	22849	Homo sapiens
LGI1	ENSG00000108231	9211	Homo sapiens
SORBS1	ENSG00000095637	10580	Homo sapiens
CCNJ	ENSG00000107443	54619	Homo sapiens
TLL2	ENSG00000095587	7093	Homo sapiens
TM9SF3	ENSG00000077147	56889	Homo sapiens
LCOR	ENSG00000196233	84458	Homo sapiens
C10ORF12		26148	Homo sapiens
MMS19	ENSG00000155229	64210	Homo sapiens
GOT1	ENSG00000120053	2805	Homo sapiens
HIF1AN	ENSG00000166135	55662	Homo sapiens
BTRC	ENSG00000166167	8945	Homo sapiens
OGA	ENSG00000198408	10724	Homo sapiens
KCNIP2	ENSG00000120049	30819	Homo sapiens
SUFU	ENSG00000107882	51684	Homo sapiens
CNNM2	ENSG00000148842	54805	Homo sapiens
SORCS3	ENSG00000156395	22986	Homo sapiens
SORCS1	ENSG00000108018	114815	Homo sapiens
ADD3	ENSG00000148700	120	Homo sapiens
MXI1	ENSG00000119950	4601	Homo sapiens
SMNDC1	ENSG00000119953	10285	Homo sapiens
DUSP5	ENSG00000138166	1847	Homo sapiens
PDCD4	ENSG00000150593	27250	Homo sapiens
ZDHHC6	ENSG00000023041	64429	Homo sapiens
TCF7L2	ENSG00000148737	6934	Homo sapiens
ADRB1	ENSG00000043591	153	Homo sapiens
SHTN1	ENSG00000187164	57698	Homo sapiens
EMX2	ENSG00000170370	2018	Homo sapiens
RAB11FIP2	ENSG00000107560	22841	Homo sapiens
CACUL1	ENSG00000151893	143384	Homo sapiens
EIF3A	ENSG00000107581	8661	Homo sapiens
GRK5	ENSG00000198873	2869	Homo sapiens
TIAL1	ENSG00000151923	7073	Homo sapiens
FGFR2	ENSG00000066468	2263	Homo sapiens
TACC2	ENSG00000138162	10579	Homo sapiens
PLEKHA1	ENSG00000107679	59338	Homo sapiens
EEF1AKMT2	ENSG00000203791	399818	Homo sapiens
ABRAXAS2	ENSG00000165660	23172	Homo sapiens
